# M/Msun	Teff_K	Tcore_K
# 
9.00000e-01	5.88555e+03	1.84160e+06
9.00000e-01	5.94518e+03	1.92099e+06
9.00000e-01	5.98596e+03	1.97474e+06
9.00000e-01	6.02697e+03	2.02707e+06
9.00000e-01	6.06534e+03	2.07625e+06
9.00000e-01	6.10729e+03	2.12723e+06
9.00000e-01	6.15092e+03	2.17828e+06
9.00000e-01	6.19573e+03	2.22896e+06
9.00000e-01	6.24199e+03	2.27924e+06
9.00000e-01	6.28908e+03	2.32809e+06
9.00000e-01	6.34084e+03	2.37785e+06
9.00000e-01	6.39340e+03	2.42677e+06
9.00000e-01	6.45077e+03	2.47608e+06
9.00000e-01	6.51286e+03	2.52643e+06
9.00000e-01	6.57787e+03	2.57681e+06
9.00000e-01	6.65587e+03	2.63378e+06
9.00000e-01	6.72315e+03	2.68397e+06
9.00000e-01	6.80746e+03	2.74325e+06
9.00000e-01	6.89170e+03	2.80295e+06
9.00000e-01	6.98358e+03	2.86769e+06
9.00000e-01	7.08216e+03	2.93722e+06
9.00000e-01	7.19650e+03	3.01731e+06
9.00000e-01	7.31122e+03	3.09922e+06
9.00000e-01	7.42932e+03	3.18451e+06
9.00000e-01	7.56425e+03	3.28206e+06
9.00000e-01	7.69103e+03	3.37699e+06
9.00000e-01	7.82682e+03	3.47681e+06
9.00000e-01	7.96502e+03	3.58105e+06
9.00000e-01	8.10442e+03	3.68749e+06
9.00000e-01	8.24947e+03	3.79819e+06
9.00000e-01	8.40211e+03	3.91899e+06
9.00000e-01	8.55131e+03	4.03753e+06
9.00000e-01	8.69957e+03	4.15694e+06
9.00000e-01	8.86074e+03	4.28888e+06
9.00000e-01	9.01550e+03	4.41745e+06
9.00000e-01	9.17580e+03	4.55439e+06
9.00000e-01	9.33893e+03	4.69310e+06
9.00000e-01	9.49787e+03	4.83245e+06
9.00000e-01	9.66590e+03	4.97847e+06
9.00000e-01	9.83681e+03	5.13413e+06
9.00000e-01	1.00122e+04	5.29660e+06
9.00000e-01	1.01776e+04	5.45021e+06
9.00000e-01	1.03485e+04	5.61392e+06
9.00000e-01	1.05153e+04	5.77645e+06
9.00000e-01	1.06772e+04	5.93604e+06
9.00000e-01	1.08360e+04	6.09614e+06
9.00000e-01	1.09807e+04	6.23050e+06
9.00000e-01	1.10961e+04	6.32944e+06
9.00000e-01	1.12260e+04	6.46976e+06
9.00000e-01	1.13643e+04	6.62685e+06
9.00000e-01	1.15151e+04	6.69749e+06
9.00000e-01	1.16756e+04	6.85856e+06
9.00000e-01	1.18357e+04	7.02095e+06
9.00000e-01	1.19983e+04	7.18757e+06
9.00000e-01	1.20770e+04	7.26894e+06
9.00000e-01	1.21546e+04	7.34955e+06
9.00000e-01	1.22322e+04	7.43058e+06
9.00000e-01	1.23110e+04	7.51330e+06
9.00000e-01	1.23912e+04	7.59792e+06
9.00000e-01	1.24721e+04	7.68364e+06
9.00000e-01	1.25529e+04	7.76984e+06
9.00000e-01	1.26346e+04	7.85729e+06
9.00000e-01	1.27181e+04	7.94731e+06
9.00000e-01	1.28042e+04	8.04044e+06
9.00000e-01	1.28930e+04	8.13718e+06
9.00000e-01	1.29863e+04	8.23929e+06
9.00000e-01	1.30864e+04	8.34943e+06
9.00000e-01	1.31994e+04	8.47458e+06
9.00000e-01	1.33331e+04	8.62373e+06
9.00000e-01	1.34844e+04	8.79391e+06
9.00000e-01	1.36494e+04	8.98125e+06
9.00000e-01	1.38234e+04	9.18066e+06
9.00000e-01	1.40034e+04	9.38921e+06
9.00000e-01	1.41884e+04	9.60566e+06
9.00000e-01	1.43776e+04	9.82945e+06
9.00000e-01	1.45709e+04	1.00604e+07
9.00000e-01	1.47681e+04	1.02985e+07
9.00000e-01	1.49693e+04	1.05439e+07
9.00000e-01	1.51745e+04	1.07967e+07
9.00000e-01	1.53836e+04	1.10571e+07
9.00000e-01	1.55968e+04	1.13252e+07
9.00000e-01	1.58141e+04	1.16010e+07
9.00000e-01	1.60356e+04	1.18851e+07
9.00000e-01	1.62613e+04	1.21775e+07
9.00000e-01	1.64912e+04	1.24785e+07
9.00000e-01	1.67254e+04	1.27883e+07
9.00000e-01	1.69639e+04	1.31073e+07
9.00000e-01	1.72066e+04	1.34356e+07
9.00000e-01	1.74538e+04	1.37736e+07
9.00000e-01	1.77052e+04	1.41212e+07
9.00000e-01	1.79611e+04	1.44789e+07
9.00000e-01	1.82214e+04	1.48470e+07
9.00000e-01	1.84864e+04	1.52257e+07
9.00000e-01	1.87561e+04	1.56156e+07
9.00000e-01	1.90305e+04	1.60170e+07
9.00000e-01	1.93095e+04	1.64305e+07
9.00000e-01	1.95930e+04	1.68560e+07
9.00000e-01	1.98813e+04	1.72939e+07
9.00000e-01	2.01746e+04	1.77444e+07
9.00000e-01	2.04734e+04	1.82079e+07
9.00000e-01	2.07780e+04	1.86847e+07
9.00000e-01	2.10884e+04	1.91754e+07
9.00000e-01	2.14048e+04	1.96804e+07
9.00000e-01	2.17274e+04	2.02004e+07
9.00000e-01	2.20563e+04	2.07361e+07
9.00000e-01	2.23908e+04	2.12878e+07
9.00000e-01	2.27308e+04	2.18559e+07
9.00000e-01	2.30763e+04	2.24412e+07
9.00000e-01	2.34275e+04	2.30441e+07
9.00000e-01	2.37843e+04	2.36654e+07
9.00000e-01	2.41469e+04	2.43059e+07
9.00000e-01	2.45157e+04	2.49665e+07
9.00000e-01	2.48907e+04	2.56479e+07
9.00000e-01	2.52716e+04	2.63506e+07
9.00000e-01	2.56588e+04	2.70753e+07
9.00000e-01	2.60521e+04	2.78232e+07
9.00000e-01	2.64517e+04	2.85950e+07
9.00000e-01	2.68576e+04	2.93919e+07
9.00000e-01	2.72699e+04	3.02150e+07
9.00000e-01	2.76884e+04	3.10654e+07
9.00000e-01	2.81132e+04	3.19445e+07
9.00000e-01	2.85438e+04	3.28535e+07
9.00000e-01	2.89804e+04	3.37932e+07
9.00000e-01	2.94234e+04	3.47649e+07
9.00000e-01	2.98721e+04	3.57693e+07
9.00000e-01	3.03271e+04	3.68076e+07
9.00000e-01	3.07885e+04	3.78814e+07
9.00000e-01	3.12554e+04	3.89909e+07
9.00000e-01	3.17299e+04	4.01384e+07
9.00000e-01	3.22092e+04	4.13225e+07
9.00000e-01	3.26967e+04	4.25453e+07
9.00000e-01	3.31863e+04	4.37983e+07
9.00000e-01	3.36888e+04	4.50835e+07
9.00000e-01	3.41967e+04	4.63927e+07
9.00000e-01	3.47154e+04	4.77172e+07
9.00000e-01	3.52501e+04	4.90521e+07
9.00000e-01	3.57935e+04	5.03767e+07
9.00000e-01	3.63617e+04	5.16808e+07
9.00000e-01	3.69566e+04	5.29578e+07
9.00000e-01	3.75699e+04	5.41897e+07
9.00000e-01	3.82225e+04	5.53778e+07
9.00000e-01	3.88991e+04	5.65104e+07
9.00000e-01	3.96199e+04	5.75933e+07
9.00000e-01	4.03692e+04	5.86214e+07
9.00000e-01	4.11653e+04	5.96035e+07
9.00000e-01	4.19929e+04	6.05391e+07
9.00000e-01	4.28677e+04	6.14370e+07
9.00000e-01	4.37761e+04	6.22987e+07
9.00000e-01	4.47312e+04	6.31322e+07
9.00000e-01	4.57215e+04	6.39398e+07
9.00000e-01	4.67575e+04	6.47272e+07
9.00000e-01	4.78318e+04	6.54977e+07
9.00000e-01	4.89465e+04	6.62538e+07
9.00000e-01	5.01049e+04	6.69990e+07
9.00000e-01	5.13026e+04	6.77351e+07
9.00000e-01	5.25439e+04	6.84654e+07
9.00000e-01	5.38256e+04	6.91911e+07
9.00000e-01	5.51499e+04	6.99146e+07
9.00000e-01	5.65166e+04	7.06379e+07
9.00000e-01	5.79215e+04	7.13610e+07
9.00000e-01	5.93696e+04	7.20835e+07
9.00000e-01	6.08612e+04	7.28050e+07
9.00000e-01	6.23999e+04	7.35250e+07
9.00000e-01	6.38929e+04	7.42016e+07
9.00000e-01	6.55368e+04	7.49299e+07
9.00000e-01	6.73906e+04	7.57180e+07
9.00000e-01	6.94552e+04	7.65759e+07
9.00000e-01	7.17408e+04	7.75156e+07
9.00000e-01	7.43405e+04	7.85534e+07
9.00000e-01	7.72958e+04	7.97093e+07
9.00000e-01	8.06927e+04	8.10110e+07
9.00000e-01	8.46498e+04	8.24962e+07
9.00000e-01	8.93397e+04	8.42176e+07
9.00000e-01	9.49622e+04	8.62512e+07
9.00000e-01	1.01899e+05	8.87134e+07
9.00000e-01	1.11006e+05	9.17906e+07
9.00000e-01	1.23436e+05	9.58092e+07
9.00000e-01	1.41519e+05	1.01382e+08
9.50000e-01	1.49720e+03	5.38380e+04
9.50000e-01	1.53350e+03	5.73041e+04
9.50000e-01	1.57085e+03	6.09269e+04
9.50000e-01	1.60985e+03	6.47685e+04
9.50000e-01	1.65262e+03	6.89696e+04
9.50000e-01	1.69753e+03	7.33750e+04
9.50000e-01	1.74503e+03	7.81317e+04
9.50000e-01	1.79342e+03	8.31086e+04
9.50000e-01	1.84462e+03	8.84802e+04
9.50000e-01	1.90015e+03	9.44293e+04
9.50000e-01	1.95737e+03	1.00722e+05
9.50000e-01	2.01727e+03	1.07472e+05
9.50000e-01	2.07993e+03	1.14724e+05
9.50000e-01	2.14772e+03	1.22771e+05
9.50000e-01	2.21391e+03	1.30848e+05
9.50000e-01	2.28237e+03	1.39406e+05
9.50000e-01	2.35489e+03	1.48730e+05
9.50000e-01	2.42878e+03	1.58494e+05
9.50000e-01	2.49187e+03	1.67084e+05
9.50000e-01	2.55698e+03	1.76097e+05
9.50000e-01	2.62889e+03	1.86346e+05
9.50000e-01	2.69811e+03	1.96492e+05
9.50000e-01	2.77819e+03	2.08580e+05
9.50000e-01	2.86091e+03	2.21486e+05
9.50000e-01	2.93455e+03	2.33429e+05
9.50000e-01	3.02869e+03	2.49171e+05
9.50000e-01	3.10469e+03	2.62488e+05
9.50000e-01	3.19932e+03	2.79588e+05
9.50000e-01	3.27691e+03	2.94426e+05
9.50000e-01	3.36151e+03	3.11220e+05
9.50000e-01	3.44525e+03	3.28641e+05
9.50000e-01	3.53587e+03	3.48303e+05
9.50000e-01	3.61228e+03	3.65991e+05
9.50000e-01	3.69380e+03	3.85539e+05
9.50000e-01	3.77423e+03	4.05815e+05
9.50000e-01	3.85304e+03	4.26805e+05
9.50000e-01	3.92904e+03	4.48343e+05
9.50000e-01	4.00757e+03	4.72003e+05
9.50000e-01	4.07622e+03	4.94503e+05
9.50000e-01	4.14908e+03	5.19200e+05
9.50000e-01	4.22315e+03	5.45057e+05
9.50000e-01	4.29881e+03	5.72180e+05
9.50000e-01	4.37535e+03	6.00601e+05
9.50000e-01	4.45185e+03	6.30263e+05
9.50000e-01	4.52731e+03	6.61074e+05
9.50000e-01	4.60545e+03	6.94460e+05
9.50000e-01	4.67894e+03	7.27973e+05
9.50000e-01	4.75644e+03	7.64230e+05
9.50000e-01	4.83666e+03	8.02703e+05
9.50000e-01	4.91966e+03	8.43391e+05
9.50000e-01	5.00352e+03	8.86374e+05
9.50000e-01	5.08540e+03	9.31648e+05
9.50000e-01	5.16278e+03	9.79492e+05
9.50000e-01	5.23710e+03	1.03133e+06
9.50000e-01	5.30527e+03	1.08517e+06
9.50000e-01	5.37317e+03	1.14301e+06
9.50000e-01	5.44173e+03	1.20444e+06
9.50000e-01	5.51203e+03	1.26954e+06
9.50000e-01	5.58323e+03	1.33962e+06
9.50000e-01	5.65099e+03	1.41292e+06
9.50000e-01	5.71975e+03	1.49201e+06
9.50000e-01	5.78925e+03	1.57434e+06
9.50000e-01	5.86400e+03	1.66275e+06
9.50000e-01	5.92973e+03	1.74179e+06
9.50000e-01	5.97249e+03	1.79420e+06
9.50000e-01	6.01156e+03	1.84145e+06
9.50000e-01	6.04883e+03	1.88729e+06
9.50000e-01	6.08855e+03	1.93452e+06
9.50000e-01	6.12997e+03	1.98213e+06
9.50000e-01	6.17324e+03	2.02987e+06
9.50000e-01	6.21811e+03	2.07739e+06
9.50000e-01	6.26455e+03	2.12446e+06
9.50000e-01	6.31259e+03	2.17081e+06
9.50000e-01	6.36413e+03	2.21767e+06
9.50000e-01	6.41342e+03	2.26087e+06
9.50000e-01	6.47402e+03	2.30864e+06
9.50000e-01	6.53549e+03	2.35535e+06
9.50000e-01	6.60166e+03	2.40323e+06
9.50000e-01	6.67227e+03	2.45235e+06
9.50000e-01	6.74660e+03	2.50266e+06
9.50000e-01	6.82514e+03	2.55484e+06
9.50000e-01	6.90725e+03	2.60883e+06
9.50000e-01	7.00332e+03	2.67058e+06
9.50000e-01	7.10136e+03	2.73461e+06
9.50000e-01	7.20722e+03	2.80398e+06
9.50000e-01	7.32538e+03	2.88223e+06
9.50000e-01	7.43983e+03	2.95799e+06
9.50000e-01	7.56323e+03	3.04097e+06
9.50000e-01	7.69439e+03	3.12882e+06
9.50000e-01	7.83459e+03	3.22563e+06
9.50000e-01	7.97038e+03	3.32024e+06
9.50000e-01	8.12196e+03	3.42615e+06
9.50000e-01	8.26252e+03	3.52787e+06
9.50000e-01	8.41340e+03	3.63524e+06
9.50000e-01	8.56028e+03	3.74390e+06
9.50000e-01	8.71120e+03	3.85411e+06
9.50000e-01	8.87639e+03	3.97735e+06
9.50000e-01	9.03075e+03	4.09611e+06
9.50000e-01	9.18994e+03	4.21866e+06
9.50000e-01	9.35671e+03	4.34745e+06
9.50000e-01	9.52003e+03	4.47694e+06
9.50000e-01	9.69108e+03	4.61322e+06
9.50000e-01	9.86490e+03	4.75809e+06
9.50000e-01	1.00364e+04	4.89905e+06
9.50000e-01	1.02090e+04	5.04446e+06
9.50000e-01	1.03774e+04	5.18801e+06
9.50000e-01	1.05601e+04	5.34812e+06
9.50000e-01	1.07287e+04	5.49850e+06
9.50000e-01	1.08888e+04	5.63948e+06
9.50000e-01	1.10468e+04	5.78268e+06
9.50000e-01	1.12052e+04	5.92658e+06
9.50000e-01	1.13703e+04	6.08778e+06
9.50000e-01	1.15294e+04	6.24140e+06
9.50000e-01	1.16854e+04	6.39371e+06
9.50000e-01	1.18436e+04	6.54909e+06
9.50000e-01	1.20012e+04	6.70806e+06
9.50000e-01	1.21475e+04	6.84901e+06
9.50000e-01	1.22620e+04	6.96306e+06
9.50000e-01	1.23845e+04	7.09199e+06
9.50000e-01	1.25229e+04	7.17788e+06
9.50000e-01	1.26829e+04	7.32933e+06
9.50000e-01	1.28502e+04	7.46327e+06
9.50000e-01	1.30312e+04	7.64520e+06
9.50000e-01	1.32349e+04	7.85239e+06
9.50000e-01	1.34066e+04	8.02892e+06
9.50000e-01	1.35507e+04	8.17837e+06
9.50000e-01	1.37097e+04	8.34482e+06
9.50000e-01	1.38797e+04	8.52438e+06
9.50000e-01	1.40570e+04	8.71345e+06
9.50000e-01	1.42396e+04	8.91017e+06
9.50000e-01	1.44266e+04	9.11383e+06
9.50000e-01	1.46178e+04	9.32421e+06
9.50000e-01	1.48130e+04	9.54122e+06
9.50000e-01	1.50121e+04	9.76497e+06
9.50000e-01	1.52150e+04	9.99544e+06
9.50000e-01	1.54217e+04	1.02327e+07
9.50000e-01	1.56324e+04	1.04770e+07
9.50000e-01	1.58469e+04	1.07284e+07
9.50000e-01	1.60654e+04	1.09870e+07
9.50000e-01	1.62879e+04	1.12530e+07
9.50000e-01	1.65144e+04	1.15266e+07
9.50000e-01	1.67451e+04	1.18079e+07
9.50000e-01	1.69800e+04	1.20973e+07
9.50000e-01	1.72192e+04	1.23950e+07
9.50000e-01	1.74627e+04	1.27014e+07
9.50000e-01	1.77105e+04	1.30165e+07
9.50000e-01	1.79627e+04	1.33407e+07
9.50000e-01	1.82193e+04	1.36743e+07
9.50000e-01	1.84802e+04	1.40173e+07
9.50000e-01	1.87455e+04	1.43699e+07
9.50000e-01	1.90155e+04	1.47326e+07
9.50000e-01	1.92901e+04	1.51057e+07
9.50000e-01	1.95697e+04	1.54898e+07
9.50000e-01	1.98540e+04	1.58851e+07
9.50000e-01	2.01431e+04	1.62921e+07
9.50000e-01	2.04368e+04	1.67110e+07
9.50000e-01	2.07353e+04	1.71418e+07
9.50000e-01	2.10390e+04	1.75850e+07
9.50000e-01	2.13480e+04	1.80408e+07
9.50000e-01	2.16632e+04	1.85096e+07
9.50000e-01	2.19844e+04	1.89920e+07
9.50000e-01	2.23117e+04	1.94883e+07
9.50000e-01	2.26454e+04	1.99993e+07
9.50000e-01	2.29857e+04	2.05256e+07
9.50000e-01	2.33319e+04	2.10676e+07
9.50000e-01	2.36837e+04	2.16256e+07
9.50000e-01	2.40412e+04	2.22002e+07
9.50000e-01	2.44044e+04	2.27919e+07
9.50000e-01	2.47734e+04	2.34011e+07
9.50000e-01	2.51484e+04	2.40287e+07
9.50000e-01	2.55297e+04	2.46760e+07
9.50000e-01	2.59174e+04	2.53433e+07
9.50000e-01	2.63115e+04	2.60314e+07
9.50000e-01	2.67121e+04	2.67409e+07
9.50000e-01	2.71193e+04	2.74727e+07
9.50000e-01	2.75330e+04	2.82279e+07
9.50000e-01	2.79533e+04	2.90070e+07
9.50000e-01	2.83803e+04	2.98113e+07
9.50000e-01	2.88140e+04	3.06421e+07
9.50000e-01	2.92544e+04	3.15004e+07
9.50000e-01	2.97011e+04	3.23875e+07
9.50000e-01	3.01545e+04	3.33047e+07
9.50000e-01	3.06145e+04	3.42530e+07
9.50000e-01	3.10811e+04	3.52341e+07
9.50000e-01	3.15542e+04	3.62489e+07
9.50000e-01	3.20335e+04	3.72984e+07
9.50000e-01	3.25203e+04	3.83851e+07
9.50000e-01	3.30137e+04	3.95119e+07
9.50000e-01	3.35122e+04	4.06793e+07
9.50000e-01	3.40167e+04	4.18887e+07
9.50000e-01	3.45290e+04	4.31437e+07
9.50000e-01	3.50437e+04	4.44421e+07
9.50000e-01	3.55640e+04	4.57835e+07
9.50000e-01	3.60907e+04	4.71651e+07
9.50000e-01	3.66249e+04	4.85817e+07
9.50000e-01	3.71682e+04	5.00242e+07
9.50000e-01	3.77258e+04	5.14861e+07
9.50000e-01	3.82904e+04	5.29437e+07
9.50000e-01	3.88822e+04	5.43900e+07
9.50000e-01	3.94895e+04	5.58015e+07
9.50000e-01	4.01331e+04	5.71733e+07
9.50000e-01	4.08008e+04	5.84876e+07
9.50000e-01	4.15125e+04	5.97453e+07
9.50000e-01	4.22583e+04	6.09423e+07
9.50000e-01	4.30431e+04	6.20768e+07
9.50000e-01	4.38778e+04	6.31574e+07
9.50000e-01	4.47497e+04	6.41852e+07
9.50000e-01	4.56725e+04	6.51696e+07
9.50000e-01	4.66331e+04	6.61124e+07
9.50000e-01	4.76479e+04	6.70236e+07
9.50000e-01	4.87006e+04	6.79057e+07
9.50000e-01	4.97988e+04	6.87621e+07
9.50000e-01	5.09454e+04	6.95980e+07
9.50000e-01	5.21344e+04	7.04159e+07
9.50000e-01	5.33709e+04	7.12193e+07
9.50000e-01	5.46514e+04	7.20107e+07
9.50000e-01	5.59763e+04	7.27922e+07
9.50000e-01	5.73466e+04	7.35653e+07
9.50000e-01	5.87592e+04	7.43305e+07
9.50000e-01	6.02166e+04	7.50881e+07
9.50000e-01	6.17329e+04	7.58433e+07
9.50000e-01	6.31380e+04	7.65216e+07
9.50000e-01	6.46973e+04	7.72499e+07
9.50000e-01	6.64399e+04	7.80358e+07
9.50000e-01	6.84048e+04	7.88886e+07
9.50000e-01	7.06362e+04	7.98202e+07
9.50000e-01	7.31707e+04	8.08455e+07
9.50000e-01	7.60923e+04	8.19844e+07
9.50000e-01	7.94388e+04	8.32628e+07
9.50000e-01	8.33551e+04	8.47163e+07
9.50000e-01	8.80385e+04	8.63963e+07
9.50000e-01	9.37337e+04	8.83757e+07
9.50000e-01	1.00831e+05	9.07672e+07
9.50000e-01	1.10109e+05	9.37532e+07
9.50000e-01	1.23251e+05	9.76592e+07
9.50000e-01	1.43366e+05	1.03106e+08
1.00000e+00	1.49302e+03	4.73122e+04
1.00000e+00	1.52640e+03	5.02377e+04
1.00000e+00	1.56143e+03	5.33778e+04
1.00000e+00	1.59862e+03	5.67562e+04
1.00000e+00	1.63756e+03	6.03354e+04
1.00000e+00	1.67792e+03	6.41105e+04
1.00000e+00	1.72206e+03	6.82351e+04
1.00000e+00	1.76828e+03	7.25569e+04
1.00000e+00	1.81707e+03	7.72076e+04
1.00000e+00	1.86682e+03	8.20801e+04
1.00000e+00	1.92063e+03	8.74442e+04
1.00000e+00	1.97623e+03	9.31318e+04
1.00000e+00	2.03490e+03	9.92759e+04
1.00000e+00	2.09576e+03	1.05810e+05
1.00000e+00	2.16037e+03	1.12933e+05
1.00000e+00	2.22615e+03	1.20387e+05
1.00000e+00	2.29783e+03	1.28712e+05
1.00000e+00	2.36831e+03	1.37144e+05
1.00000e+00	2.44070e+03	1.46026e+05
1.00000e+00	2.51681e+03	1.55651e+05
1.00000e+00	2.59464e+03	1.65794e+05
1.00000e+00	2.66069e+03	1.74651e+05
1.00000e+00	2.72543e+03	1.83524e+05
1.00000e+00	2.79969e+03	1.94005e+05
1.00000e+00	2.87011e+03	2.04235e+05
1.00000e+00	2.95145e+03	2.16446e+05
1.00000e+00	3.03364e+03	2.29255e+05
1.00000e+00	3.11850e+03	2.43004e+05
1.00000e+00	3.19146e+03	2.55341e+05
1.00000e+00	3.28513e+03	2.71781e+05
1.00000e+00	3.35827e+03	2.85338e+05
1.00000e+00	3.45008e+03	3.02997e+05
1.00000e+00	3.52268e+03	3.17816e+05
1.00000e+00	3.60310e+03	3.34866e+05
1.00000e+00	3.68303e+03	3.52631e+05
1.00000e+00	3.76163e+03	3.70936e+05
1.00000e+00	3.84625e+03	3.91575e+05
1.00000e+00	3.91551e+03	4.09860e+05
1.00000e+00	3.98929e+03	4.30366e+05
1.00000e+00	4.06152e+03	4.51646e+05
1.00000e+00	4.13345e+03	4.73908e+05
1.00000e+00	4.20621e+03	4.97248e+05
1.00000e+00	4.28569e+03	5.23230e+05
1.00000e+00	4.35743e+03	5.47771e+05
1.00000e+00	4.43449e+03	5.74668e+05
1.00000e+00	4.51204e+03	6.02822e+05
1.00000e+00	4.58956e+03	6.32274e+05
1.00000e+00	4.66688e+03	6.63147e+05
1.00000e+00	4.74478e+03	6.95754e+05
1.00000e+00	4.82435e+03	7.30320e+05
1.00000e+00	4.90923e+03	7.68106e+05
1.00000e+00	4.98980e+03	8.06004e+05
1.00000e+00	5.07214e+03	8.46950e+05
1.00000e+00	5.15127e+03	8.90338e+05
1.00000e+00	5.22585e+03	9.36369e+05
1.00000e+00	5.29622e+03	9.85369e+05
1.00000e+00	5.36426e+03	1.03750e+06
1.00000e+00	5.43357e+03	1.09390e+06
1.00000e+00	5.50193e+03	1.15205e+06
1.00000e+00	5.57272e+03	1.21468e+06
1.00000e+00	5.64279e+03	1.28145e+06
1.00000e+00	5.71096e+03	1.35234e+06
1.00000e+00	5.78061e+03	1.42814e+06
1.00000e+00	5.85141e+03	1.50626e+06
1.00000e+00	5.92540e+03	1.58786e+06
1.00000e+00	5.97410e+03	1.64202e+06
1.00000e+00	6.01038e+03	1.68358e+06
1.00000e+00	6.04877e+03	1.72713e+06
1.00000e+00	6.08669e+03	1.77044e+06
1.00000e+00	6.12669e+03	1.81481e+06
1.00000e+00	6.16932e+03	1.86029e+06
1.00000e+00	6.21145e+03	1.90403e+06
1.00000e+00	6.25680e+03	1.94818e+06
1.00000e+00	6.30478e+03	1.99244e+06
1.00000e+00	6.35175e+03	2.03416e+06
1.00000e+00	6.40563e+03	2.07802e+06
1.00000e+00	6.46040e+03	2.12071e+06
1.00000e+00	6.51979e+03	2.16439e+06
1.00000e+00	6.57811e+03	2.20608e+06
1.00000e+00	6.64845e+03	2.25222e+06
1.00000e+00	6.71991e+03	2.29812e+06
1.00000e+00	6.79739e+03	2.34639e+06
1.00000e+00	6.87144e+03	2.39281e+06
1.00000e+00	6.95663e+03	2.44351e+06
1.00000e+00	7.05460e+03	2.50158e+06
1.00000e+00	7.15200e+03	2.56136e+06
1.00000e+00	7.25812e+03	2.62566e+06
1.00000e+00	7.37848e+03	2.69816e+06
1.00000e+00	7.49914e+03	2.77250e+06
1.00000e+00	7.62525e+03	2.85097e+06
1.00000e+00	7.75610e+03	2.93327e+06
1.00000e+00	7.89140e+03	3.01932e+06
1.00000e+00	8.02867e+03	3.10776e+06
1.00000e+00	8.18055e+03	3.20569e+06
1.00000e+00	8.32295e+03	3.30092e+06
1.00000e+00	8.47342e+03	3.40000e+06
1.00000e+00	8.62469e+03	3.50214e+06
1.00000e+00	8.77874e+03	3.60741e+06
1.00000e+00	8.93811e+03	3.71748e+06
1.00000e+00	9.09691e+03	3.82865e+06
1.00000e+00	9.27246e+03	3.95217e+06
1.00000e+00	9.43404e+03	4.06972e+06
1.00000e+00	9.60313e+03	4.19133e+06
1.00000e+00	9.77305e+03	4.31671e+06
1.00000e+00	9.94051e+03	4.44213e+06
1.00000e+00	1.01253e+04	4.58213e+06
1.00000e+00	1.02984e+04	4.71689e+06
1.00000e+00	1.04688e+04	4.85004e+06
1.00000e+00	1.06480e+04	4.99066e+06
1.00000e+00	1.08170e+04	5.12774e+06
1.00000e+00	1.09869e+04	5.26495e+06
1.00000e+00	1.11573e+04	5.40600e+06
1.00000e+00	1.13153e+04	5.53943e+06
1.00000e+00	1.14757e+04	5.67436e+06
1.00000e+00	1.16349e+04	5.81120e+06
1.00000e+00	1.17926e+04	5.94799e+06
1.00000e+00	1.19578e+04	6.09245e+06
1.00000e+00	1.21303e+04	6.24990e+06
1.00000e+00	1.22916e+04	6.39636e+06
1.00000e+00	1.24513e+04	6.54614e+06
1.00000e+00	1.26081e+04	6.68975e+06
1.00000e+00	1.27755e+04	6.84996e+06
1.00000e+00	1.29442e+04	7.01576e+06
1.00000e+00	1.31183e+04	7.18444e+06
1.00000e+00	1.33147e+04	7.38683e+06
1.00000e+00	1.35502e+04	7.62169e+06
1.00000e+00	1.38342e+04	7.90160e+06
1.00000e+00	1.41422e+04	8.10907e+06
1.00000e+00	1.45004e+04	8.45707e+06
1.00000e+00	1.47660e+04	8.72622e+06
1.00000e+00	1.49534e+04	8.91844e+06
1.00000e+00	1.51520e+04	9.12437e+06
1.00000e+00	1.53546e+04	9.33656e+06
1.00000e+00	1.55609e+04	9.55518e+06
1.00000e+00	1.57712e+04	9.78025e+06
1.00000e+00	1.59851e+04	1.00118e+07
1.00000e+00	1.62029e+04	1.02500e+07
1.00000e+00	1.64245e+04	1.04949e+07
1.00000e+00	1.66499e+04	1.07466e+07
1.00000e+00	1.68793e+04	1.10053e+07
1.00000e+00	1.71126e+04	1.12711e+07
1.00000e+00	1.73500e+04	1.15443e+07
1.00000e+00	1.75917e+04	1.18251e+07
1.00000e+00	1.78378e+04	1.21138e+07
1.00000e+00	1.80881e+04	1.24106e+07
1.00000e+00	1.83428e+04	1.27159e+07
1.00000e+00	1.86019e+04	1.30298e+07
1.00000e+00	1.88655e+04	1.33528e+07
1.00000e+00	1.91336e+04	1.36849e+07
1.00000e+00	1.94061e+04	1.40263e+07
1.00000e+00	1.96832e+04	1.43772e+07
1.00000e+00	1.99650e+04	1.47380e+07
1.00000e+00	2.02516e+04	1.51091e+07
1.00000e+00	2.05432e+04	1.54909e+07
1.00000e+00	2.08397e+04	1.58838e+07
1.00000e+00	2.11411e+04	1.62882e+07
1.00000e+00	2.14473e+04	1.67043e+07
1.00000e+00	2.17584e+04	1.71322e+07
1.00000e+00	2.20749e+04	1.75722e+07
1.00000e+00	2.23972e+04	1.80245e+07
1.00000e+00	2.27258e+04	1.84899e+07
1.00000e+00	2.30602e+04	1.89684e+07
1.00000e+00	2.34014e+04	1.94607e+07
1.00000e+00	2.37491e+04	1.99675e+07
1.00000e+00	2.41037e+04	2.04896e+07
1.00000e+00	2.44643e+04	2.10271e+07
1.00000e+00	2.48307e+04	2.15805e+07
1.00000e+00	2.52031e+04	2.21501e+07
